name,phone,URL,address,newAddress,_GC_TYPE,_CLEANADDR,_X,_Y
뭉클 심리상담코칭센터,0507-1364-9309,,충북 청주시 서원구 1순환로1107번길 20 3층,충청북도 청주시 서원구 1순환로1107번길 20 3층,정,충청북도 청주시 서원구 1순환로1107번길 20 (분평동),127.48987908184685,36.607229079547814
해피마인드 아동발달센터,043-256-7976,,충북 청주시 상당구 단재로 112 주택광은순복음교회,충청북도 청주시 상당구 단재로 112 주택광은순복음교회,정,충청북도 청주시 상당구 단재로 112 (영운동),127.49703838408557,36.61914618990698
행복한그림 미술심리센터,043-291-5204,,충북 청주시 상당구 용암북로160번길 51-1 2층 행복한그림,충청북도 청주시 상당구 용암북로160번길 51-1 2층 행복한그림,정,충청북도 청주시 상당구 용암북로160번길 51-1 (용암동),127.51632003012973,36.621010276199364
레스정신분석상담연구소,0507-1306-1323,https://res2024.modoo.at,충북 청주시 흥덕구 직지대로 737 2층,충청북도 청주시 흥덕구 직지대로 737 2층,정,충청북도 청주시 흥덕구 직지대로 737 (운천동),127.47454418228516,36.643608891812896
심리언어클리닉 유딧,043-653-7736,,충북 제천시 봉양읍 제원로4길 12-1,충청북도 제천시 봉양읍 제원로4길 12-1,정,충청북도 제천시 제원로4길 12-1 (봉양읍),128.11304824329795,37.160132123198174
강스인지학습센터,0507-1381-0732,https://blog.naver.com/younglee96,충북 청주시 청원구 오창읍 2산단3로 34 2층,충청북도 청주시 청원구 오창읍 2산단3로 34 2층,정,충청북도 청주시 청원구 2산단3로 34 (오창읍),127.45307012702557,36.73713405945202
여름의문단속 마인드케어센터,0507-1307-9352,,충북 청주시 청원구 직지대로 864 203호,충청북도 청주시 청원구 직지대로 864 203호,정,충청북도 청주시 청원구 직지대로 864 (우암동),127.48649342510214,36.65004630328644
행복드림센터,,,충북 청주시 서원구 수곡로 35,충청북도 청주시 서원구 수곡로 35,정,충청북도 청주시 서원구 수곡로 35 (수곡동),127.47373989400162,36.6152409162043
연세언어채움연구소,0507-1393-4729,https://yonseicheaum.modoo.at,충북 청주시 서원구 산남로 76 인템프라자 7층 701호,충청북도 청주시 서원구 산남로 76 인템프라자 7층 701호,정,충청북도 청주시 서원구 산남로 76 (산남동),127.46567864089117,36.61132784336385
청주고용복지플러스센터,043-230-6700,http://www.work.go.kr/cheongju/,충북 청주시 서원구 1순환로 642 고용지원센타,충청북도 청주시 서원구 1순환로 642 고용지원센타,정,충청북도 청주시 서원구 1순환로 642 (사창동),127.45924020557402,36.636220447865206
육군 군사경찰 범죄신고상담센터 충북지역,043-820-6094,https://www.army.mil.kr/gbbs/armysingo/helparmy/,충북 증평군 증평읍 초평로 1694,충청북도 증평군 증평읍 초평로 1694,정,충청북도 증평군 초평로 1694 (증평읍),127.55811898823897,36.79534770903793
공감심리상담센터,064-759-0369,https://blog.naver.com/kangjeyoon,제주 제주시 연삼로 352 2층,제주특별자치도 제주시 연삼로 352 2층,정,제주특별자치도 제주시 연삼로 352 (도남동),126.53016712982405,33.49222312304959
박종호언어치료센터,043-288-7553,,충북 청주시 서원구 탑골로5번길 4,충청북도 청주시 서원구 탑골로5번길 4,정,충청북도 청주시 서원구 탑골로5번길 4 (산남동),127.47378861381614,36.61163997704512
명인교육센터 제천센터,043-644-7662,http://www.myunginedu.kr/,충북 제천시 죽하로11길 27 2층,충청북도 제천시 죽하로11길 27 2층,정,충청북도 제천시 죽하로11길 27 (장락동),128.2242593203835,37.15777849560947
여성긴급전화충북1366,043-285-1366,http://1366.cb21.net/,충북 청주시 상당구 목련로 27 충북미래여성플라자 내,충청북도 청주시 상당구 목련로 27 충북미래여성플라자 내,정,충청북도 청주시 상당구 목련로 27 (방서동),127.5095337284941,36.59959804542068
아름나무 심리연구소,0507-1495-8039,https://blog.naver.com/arumnamu20,충북 청주시 청원구 오창읍 양청택지2길 21-1 102호,충청북도 청주시 청원구 오창읍 양청택지2길 21-1 102호,정,충청북도 청주시 청원구 양청택지2길 21-1 (오창읍),127.42176042370603,36.71739300639903
충북여성인권상담소늘봄,043-257-8297,http://bombom.or.kr/,충북 청주시 상당구 상당로 18 5 시민정보교육센타,충청북도 청주시 상당구 상당로 18 5 시민정보교육센타,유,충청북도 청주시 상당구 상당로 18-1 (서운동),127.4913713762049,36.62988707469006
한마음직업상담센터,043-903-9035,http://hellojobkorea.co.kr,충북 청주시 청원구 율량로 13 3층,충청북도 청주시 청원구 율량로 13 3층,정,충청북도 청주시 청원구 율량로 13 (주중동),127.48775062304964,36.673135901803185
국민연금공단제천단양종합센터,1355,http://www.nps.or.kr,충북 제천시 풍양로 65 KT빌딩 4층,충청북도 제천시 풍양로 65 KT빌딩 4층,정,충청북도 제천시 풍양로 65 (의림동),128.20789112034396,37.13867793893083
중원행정사사무소 다문화사회상담센터,0507-1333-7103,,충북 충주시 종민1길 108-1 범동,충청북도 충주시 종민1길 108-1 범동,정,충청북도 충주시 종민1길 108-1 (종민동),127.98202396272214,37.00602907204894
제주심리상담센터 맘푸리,0507-1359-2368,https://mindfree.modoo.at,제주 제주시 기자길 41-2 1층,제주특별자치도 제주시 기자길 41-2 1층,정,제주특별자치도 제주시 기자길 41-2 (아라이동),126.54626130534774,33.4829532239383
제주심리상담센터해맑음,0507-1363-5938,https://blog.naver.com/haemalgeum0125,제주 제주시 정존11길 23 2층 201호 해맑음상담센터,제주특별자치도 제주시 정존11길 23 2층 201호 해맑음상담센터,정,제주특별자치도 제주시 정존11길 23 (노형동),126.47516857085844,33.48560952283652
마주봄심리상담센터,064-702-0237,https://blog.naver.com/majubomjeju,제주 제주시 대원길 58 2층,제주특별자치도 제주시 대원길 58 2층,정,제주특별자치도 제주시 대원길 58 (아라일동),126.53523995359718,33.47182247623489
블루토리심리상담센터&부모교육연구소제주점,064-758-3714,http://pf.kakao.com/_WxbJhxj,제주 제주시 동광로7길 14 랜드마크 3층,제주특별자치도 제주시 동광로7길 14 랜드마크 3층,정,제주특별자치도 제주시 동광로7길 14 (이도일동),126.53156308692262,33.50312345231054
예지재가상담복지센터,0507-1321-7383,http://www.yejicare.com,충북 청주시 상당구 월평로250번길 7 101호,충청북도 청주시 상당구 월평로250번길 7 101호,정,충청북도 청주시 상당구 월평로250번길 7 (용암동),127.50986546867499,36.60612233148294
청주노인복지상담센터,043-291-4959,,충북 청주시 서원구 매봉로60번길 20,충청북도 청주시 서원구 매봉로60번길 20,정,충청북도 청주시 서원구 매봉로60번길 20 (수곡동),127.47940478604309,36.61535823769126
마나미술심리센터,,,충북 충주시 칠금중앙로 30,충청북도 충주시 칠금중앙로 30,정,충청북도 충주시 칠금중앙로 30 (칠금동),127.91849107002574,36.98159665109494
제주심리상담센터 이너프,0507-1367-6104,https://alreadyenough.modoo.at,제주 제주시 원노형5길 17-11 101호,제주특별자치도 제주시 원노형5길 17-11 101호,정,제주특별자치도 제주시 원노형5길 17-11 (노형동),126.48434354218494,33.48695875558753
제천시가족센터,043-643-0050,http://jchome.familynet.or.kr,충북 제천시 명륜로13길 3 제천가톨릭복지관 2층,충청북도 제천시 명륜로13길 3 제천가톨릭복지관 2층,정,충청북도 제천시 명륜로13길 3 (의림동),128.2113732507669,37.1414171182163
더이음심리상담센터,064-805-7756,,제주 제주시 중앙로 299 402호,제주특별자치도 제주시 중앙로 299 402호,정,제주특별자치도 제주시 중앙로 299 (이도이동),126.53464360813163,33.49440369215724
충북여성새로일하기지원본부,043-217-9195,http://www.cbwoman.or.kr/,충북 청주시 청원구 오창읍 중심상업로 17 오창프라자2 602호,충청북도 청주시 청원구 오창읍 중심상업로 17 오창프라자2 602호,정,충청북도 청주시 청원구 중심상업로 17 (오창읍),127.42927521616468,36.71244560034302
소리누리언어심리상담센터,064-702-2636,,제주 제주시 오복4길 8 2층,제주특별자치도 제주시 오복4길 8 2층,정,제주특별자치도 제주시 오복4길 8 (이도이동),126.53631645266034,33.49543156582651
상쾌한 하루 상담센터,0507-1356-1915,,충북 청주시 서원구 장전로 51 106,충청북도 청주시 서원구 장전로 51 106,유,충청북도 청주시 서원구 장전로 51 (성화동),127.454612837331,36.61775949775586
연세공감심리상담센터,064-747-1160,http://www.jejuysg.com/,제주 제주시 국기로 36 성은빌딜4층,제주특별자치도 제주시 국기로 36 성은빌딜4층,정,제주특별자치도 제주시 국기로 36 (연동),126.49006493794144,33.47851895181907
삼성스토어 서청주,043-238-8950,,충북 청주시 흥덕구 2순환로 1124,충청북도 청주시 흥덕구 2순환로 1124,정,충청북도 청주시 흥덕구 2순환로 1124 (비하동),127.42365790322984,36.6345704881459
다복한주간보호센터,0507-1312-9263,https://band.us/band/74151437,충북 청주시 서원구 청남로2074번길 56 다복한주간보호센터,충청북도 청주시 서원구 청남로2074번길 56 다복한주간보호센터,정,충청북도 청주시 서원구 청남로2074번길 56 (수곡동),127.4898131782821,36.61692837053872
에스듈의원,043-224-3700,https://blog.naver.com/sduleclinic,충북 청주시 상당구 상당로81번길 19 2층 에스듈의원,충청북도 청주시 상당구 상당로81번길 19 2층 에스듈의원,정,충청북도 청주시 상당구 상당로81번길 19 (북문로1가),127.48925940612634,36.635497768240825
해바라기심리상담센터,064-711-1231,,제주 제주시 구남로4길 8-11,제주특별자치도 제주시 구남로4길 8-11,정,제주특별자치도 제주시 구남로4길 8-11 (이도이동),126.53315532465186,33.48850087148799
이루심리상담센터,0507-1343-6104,https://alreadyenough.modoo.at/,제주 서귀포시 안덕면 산방로 415,제주특별자치도 서귀포시 안덕면 산방로 415,정,제주특별자치도 서귀포시 산방로 415 (안덕면),126.29288264937846,33.23049894923216
제주심리상담센터 이너프,0507-1367-6104,https://alreadyenough.modoo.at,제주 제주시 원노형5길 17-11 101호,제주특별자치도 제주시 원노형5길 17-11 101호,정,제주특별자치도 제주시 원노형5길 17-11 (노형동),126.48434354218494,33.48695875558753
트랙9 마음심리상담센터,0507-1361-8627,https://www.instagram.com/track_nine_jeju?igshid=NGVhN2U2NjQ0Yg==,제주 제주시 산천단남2길 85-1 다복 501호,제주특별자치도 제주시 산천단남2길 85-1 다복 501호,정,제주특별자치도 제주시 산천단남2길 85-1 (아라일동),126.5635858852465,33.450358685459925
같이이룸언어발달심리상담센터,0507-1392-3226,,제주 제주시 간월동로 14-1 1층,제주특별자치도 제주시 간월동로 14-1 1층,정,제주특별자치도 제주시 간월동로 14-1 (아라이동),126.54441127155779,33.48557662654143
샛별공간언어심리상담센터,0507-1392-6890,https://blog.naver.com/with014,제주 제주시 아란7길 24 2층 201호,제주특별자치도 제주시 아란7길 24 2층 201호,정,제주특별자치도 제주시 아란7길 24 (아라일동),126.54294519461804,33.474567701701964
마음편한정신건강의학과의원,043-237-8872,http://www.life-sharing.co.kr/,충북 청주시 흥덕구 풍산로 26 대한빌딩 2층,충청북도 청주시 흥덕구 풍산로 26 대한빌딩 2층,정,충청북도 청주시 흥덕구 풍산로 26 (가경동),127.43339965207831,36.62606526989842
오늘하루 정신건강의학과의원,043-715-5689,https://alltoday23.modoo.at,"충북 청주시 상당구 중고개로 129 402호, 403호","충청북도 청주시 상당구 중고개로 129 402호, 403호",정,충청북도 청주시 상당구 중고개로 129 (용암동),127.51814570727537,36.61669709933316
마음소리미술심리상담센터,064-743-3206,http://mindsori.rubi.co.kr/,제주 제주시 진군2길 3 인성원룸,제주특별자치도 제주시 진군2길 3 인성원룸,정,제주특별자치도 제주시 진군2길 3 (노형동),126.48036608342922,33.478618914383006
우리요양원,043-846-5600,https://blog.naver.com/sotae625,충북 충주시 금봉대로 417,충청북도 충주시 금봉대로 417,정,충청북도 충주시 금봉대로 417 (안림동),127.94626990861377,36.97196659021029
제주심리상담센터 해맑음 본점,0507-1461-7903,https://blog.naver.com/enlighting7901,제주 제주시 월광로 134 8층,제주특별자치도 제주시 월광로 134 8층,정,제주특별자치도 제주시 월광로 134 (노형동),126.4728053176273,33.490855904062926
마음대로심리상담센터,010-2676-1155,,제주 제주시 서광로 297 2층,제주특별자치도 제주시 서광로 297 2층,정,제주특별자치도 제주시 서광로 297 (이도일동),126.52821047652445,33.50076805601797
지상의별처럼심리상담센터,064-722-2328,https://likestarsonearth.modoo.at/,제주 제주시 일주동로 380-1 2층,제주특별자치도 제주시 일주동로 380-1 2층,정,제주특별자치도 제주시 일주동로 380-1 (삼양이동),126.58574112109717,33.52094452867403
후엠아이 심리상담센터,0507-1396-2844,https://blog.naver.com/yujin1010012,제주 서귀포시 성산읍 풍천로273번길 24-6 1층,제주특별자치도 서귀포시 성산읍 풍천로273번길 24-6 1층,정,제주특별자치도 서귀포시 풍천로273번길 24-6 (성산읍),126.83389188671431,33.36400775796372
